transaction_id,billing_id,name,reference_number,transaction_type,category,transaction_date,amount,is_recurring,created_at,updated_at,deleted_at,payment_method,or_number
1541,1541,Rent Payment - Billing #1541,FRNT-DEC2025-1541,Credit,Rent Payment,2025-12-01,8601.14,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Cash,OR-20251201-1541
1542,1542,Rent Payment - Billing #1542,FRNT-JAN2026-1542,Credit,Rent Payment,2026-01-01,8427.25,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20260101-1542
1543,1543,Move-Out Settlement - Billing #1543,FRNT-JAN2026-1543,Credit,Rent Payment,2026-01-01,-5508.75,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20260101-1543
1544,1544,Rent Payment - Billing #1544,FRNT-NOV2025-1544,Credit,Rent Payment,2025-11-01,8463.02,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20251101-1544
1545,1545,Rent Payment - Billing #1545,FRNT-DEC2025-1545,Credit,Rent Payment,2025-12-01,8079.30,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Bank Transfer,OR-20251201-1545
1546,1546,Rent Payment - Billing #1546,FRNT-JAN2026-1546,Credit,Rent Payment,2026-01-01,8100.36,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Bank Transfer,OR-20260101-1546
1547,1547,Rent Payment - Billing #1547,FRNT-FEB2026-1547,Credit,Rent Payment,2026-02-01,8557.17,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Bank Transfer,OR-20260201-1547
1548,1548,Rent Payment - Billing #1548,FRNT-MAR2026-1548,Credit,Rent Payment,2026-03-01,8138.61,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Bank Transfer,OR-20260301-1548
1549,1549,Rent Payment - Billing #1549,FRNT-APR2026-1549,Credit,Rent Payment,2026-04-01,8009.70,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Bank Transfer,OR-20260401-1549
1550,1550,Rent Payment - Billing #1550,FRNT-MAY2026-1550,Credit,Rent Payment,2026-05-01,8467.48,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20260501-1550
1551,1551,Rent Payment - Billing #1551,FRNT-NOV2025-1551,Credit,Rent Payment,2025-11-01,13666.83,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20251101-1551
1552,1552,Rent Payment - Billing #1552,FRNT-DEC2025-1552,Credit,Rent Payment,2025-12-01,15025.63,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20251201-1552
1553,1553,Rent Payment - Billing #1553,FRNT-JAN2026-1553,Credit,Rent Payment,2026-01-01,15140.39,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20260101-1553
1554,1554,Rent Payment - Billing #1554,FRNT-FEB2026-1554,Credit,Rent Payment,2026-02-01,14545.17,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20260201-1554
1555,1555,Rent Payment - Billing #1555,FRNT-MAR2026-1555,Credit,Rent Payment,2026-03-01,14592.12,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20260301-1555
1556,1556,Rent Payment - Billing #1556,FRNT-APR2026-1556,Credit,Rent Payment,2026-04-01,14504.38,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20260401-1556
1557,1558,Rent Payment - Billing #1558,FRNT-NOV2025-1557,Credit,Rent Payment,2025-11-01,14986.02,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Cash,OR-20251101-1557
1558,1559,Rent Payment - Billing #1559,FRNT-DEC2025-1558,Credit,Rent Payment,2025-12-01,16226.25,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20251201-1558
1559,1560,Rent Payment - Billing #1560,FRNT-JAN2026-1559,Credit,Rent Payment,2026-01-01,14771.15,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20260101-1559
1560,1561,Move-Out Settlement - Billing #1561,FRNT-JAN2026-1560,Credit,Rent Payment,2026-01-01,-12066.85,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Cash,OR-20260101-1560
1561,1562,Rent Payment - Billing #1562,FRNT-NOV2025-1561,Credit,Rent Payment,2025-11-01,11706.89,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20251101-1561
1562,1563,Rent Payment - Billing #1563,FRNT-DEC2025-1562,Credit,Rent Payment,2025-12-01,11779.92,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20251201-1562
1563,1564,Rent Payment - Billing #1564,FRNT-JAN2026-1563,Credit,Rent Payment,2026-01-01,11542.70,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20260101-1563
1564,1565,Rent Payment - Billing #1565,FRNT-FEB2026-1564,Credit,Rent Payment,2026-02-01,11712.24,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20260201-1564
1565,1566,Rent Payment - Billing #1566,FRNT-MAR2026-1565,Credit,Rent Payment,2026-03-01,11542.75,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20260301-1565
1566,1567,Rent Payment - Billing #1567,FRNT-APR2026-1566,Credit,Rent Payment,2026-04-01,11436.19,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Cash,OR-20260401-1566
1567,1568,Move-Out Settlement - Billing #1568,FRNT-APR2026-1567,Credit,Rent Payment,2026-04-01,-10693.81,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Bank Transfer,OR-20260401-1567
1568,1569,Rent Payment - Billing #1569,FRNT-DEC2025-1568,Credit,Rent Payment,2025-12-01,12704.62,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Bank Transfer,OR-20251201-1568
1569,1570,Rent Payment - Billing #1570,FRNT-JAN2026-1569,Credit,Rent Payment,2026-01-01,12895.10,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20260101-1569
1570,1571,Rent Payment - Billing #1571,FRNT-FEB2026-1570,Credit,Rent Payment,2026-02-01,13099.34,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20260201-1570
1571,1572,Rent Payment - Billing #1572,FRNT-MAR2026-1571,Credit,Rent Payment,2026-03-01,13129.76,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20260301-1571
1572,1573,Rent Payment - Billing #1573,FRNT-APR2026-1572,Credit,Rent Payment,2026-04-01,12705.66,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20260401-1572
1573,1574,Rent Payment - Billing #1574,FRNT-MAY2026-1573,Credit,Rent Payment,2026-05-01,12799.12,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Cash,OR-20260501-1573
1574,1575,Move-Out Settlement - Billing #1575,FRNT-MAY2026-1574,Credit,Rent Payment,2026-05-01,-11792.88,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Maya,OR-20260501-1574
1575,1576,Rent Payment - Billing #1576,FRNT-DEC2025-1575,Credit,Rent Payment,2025-12-01,9465.32,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20251201-1575
1576,1577,Rent Payment - Billing #1577,FRNT-JAN2026-1576,Credit,Rent Payment,2026-01-01,8992.25,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Cash,OR-20260101-1576
1577,1578,Rent Payment - Billing #1578,FRNT-FEB2026-1577,Credit,Rent Payment,2026-02-01,8613.68,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Bank Transfer,OR-20260201-1577
1578,1579,Rent Payment - Billing #1579,FRNT-MAR2026-1578,Credit,Rent Payment,2026-03-01,8549.84,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,GCash,OR-20260301-1578
1579,1580,Rent Payment - Billing #1580,FRNT-APR2026-1579,Credit,Rent Payment,2026-04-01,9940.76,f,2026-05-07 21:28:54,2026-05-07 21:28:54,,Bank Transfer,OR-20260401-1579
1580,1581,Rent Payment - Billing #1581,FRNT-MAY2026-1580,Credit,Rent Payment,2026-05-01,9114.36,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260501-1580
1581,1582,Rent Payment - Billing #1582,FRNT-DEC2025-1581,Credit,Rent Payment,2025-12-01,9522.44,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20251201-1581
1582,1583,Rent Payment - Billing #1583,FRNT-JAN2026-1582,Credit,Rent Payment,2026-01-01,9368.97,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260101-1582
1583,1584,Rent Payment - Billing #1584,FRNT-FEB2026-1583,Credit,Rent Payment,2026-02-01,8360.75,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260201-1583
1584,1585,Rent Payment - Billing #1585,FRNT-MAR2026-1584,Credit,Rent Payment,2026-03-01,9693.07,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260301-1584
1585,1586,Rent Payment - Billing #1586,FRNT-APR2026-1585,Credit,Rent Payment,2026-04-01,9605.87,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260401-1585
1586,1587,Rent Payment - Billing #1587,FRNT-MAY2026-1586,Credit,Rent Payment,2026-05-01,8050.32,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260501-1586
1587,1588,Move-Out Settlement - Billing #1588,FRNT-MAY2026-1587,Credit,Rent Payment,2026-05-01,-6123.68,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260501-1587
1588,1589,Rent Payment - Billing #1589,FRNT-DEC2025-1588,Credit,Rent Payment,2025-12-01,13164.08,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20251201-1588
1589,1590,Move-Out Settlement - Billing #1590,FRNT-DEC2025-1589,Credit,Rent Payment,2025-12-01,-10965.92,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20251201-1589
1590,1591,Rent Payment - Billing #1591,FRNT-JAN2026-1590,Credit,Rent Payment,2026-01-01,8232.60,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260101-1590
1591,1592,Rent Payment - Billing #1592,FRNT-FEB2026-1591,Credit,Rent Payment,2026-02-01,8259.10,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260201-1591
1592,1593,Rent Payment - Billing #1593,FRNT-MAR2026-1592,Credit,Rent Payment,2026-03-01,7729.72,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260301-1592
1593,1594,Move-Out Settlement - Billing #1594,FRNT-MAR2026-1593,Credit,Rent Payment,2026-03-01,-6616.28,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260301-1593
1594,1595,Rent Payment - Billing #1595,FRNT-JAN2026-1594,Credit,Rent Payment,2026-01-01,13911.31,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260101-1594
1595,1596,Move-Out Settlement - Billing #1596,FRNT-JAN2026-1595,Credit,Rent Payment,2026-01-01,-12246.69,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260101-1595
1596,1597,Rent Payment - Billing #1597,FRNT-JAN2026-1596,Credit,Rent Payment,2026-01-01,10312.92,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260101-1596
1597,1598,Move-Out Settlement - Billing #1598,FRNT-JAN2026-1597,Credit,Rent Payment,2026-01-01,-8859.08,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260101-1597
1598,1599,Rent Payment - Billing #1599,FRNT-JAN2026-1598,Credit,Rent Payment,2026-01-01,14185.17,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260101-1598
1599,1600,Rent Payment - Billing #1600,FRNT-FEB2026-1599,Credit,Rent Payment,2026-02-01,13623.97,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260201-1599
1600,1601,Rent Payment - Billing #1601,FRNT-MAR2026-1600,Credit,Rent Payment,2026-03-01,13544.44,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260301-1600
1601,1602,Move-Out Settlement - Billing #1602,FRNT-MAR2026-1601,Credit,Rent Payment,2026-03-01,-10585.56,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260301-1601
1602,1603,Rent Payment - Billing #1603,FRNT-JAN2026-1602,Credit,Rent Payment,2026-01-01,8730.51,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260101-1602
1603,1604,Rent Payment - Billing #1604,FRNT-FEB2026-1603,Credit,Rent Payment,2026-02-01,8228.67,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260201-1603
1604,1605,Rent Payment - Billing #1605,FRNT-MAR2026-1604,Credit,Rent Payment,2026-03-01,8693.97,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260301-1604
1605,1606,Rent Payment - Billing #1606,FRNT-APR2026-1605,Credit,Rent Payment,2026-04-01,8614.89,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260401-1605
1606,1608,Rent Payment - Billing #1608,FRNT-JAN2026-1606,Credit,Rent Payment,2026-01-01,8600.36,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260101-1606
1607,1609,Rent Payment - Billing #1609,FRNT-FEB2026-1607,Credit,Rent Payment,2026-02-01,9057.17,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260201-1607
1608,1610,Rent Payment - Billing #1610,FRNT-MAR2026-1608,Credit,Rent Payment,2026-03-01,8638.61,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260301-1608
1609,1611,Move-Out Settlement - Billing #1611,FRNT-MAR2026-1609,Credit,Rent Payment,2026-03-01,-6571.39,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260301-1609
1610,1612,Rent Payment - Billing #1612,FRNT-JAN2026-1610,Credit,Rent Payment,2026-01-01,7732.60,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260101-1610
1611,1613,Rent Payment - Billing #1613,FRNT-FEB2026-1611,Credit,Rent Payment,2026-02-01,7759.10,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260201-1611
1612,1614,Rent Payment - Billing #1614,FRNT-MAR2026-1612,Credit,Rent Payment,2026-03-01,7229.72,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260301-1612
1613,1617,Rent Payment - Billing #1617,FRNT-JAN2026-1613,Credit,Rent Payment,2026-01-01,11542.70,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260101-1613
1614,1618,Rent Payment - Billing #1618,FRNT-FEB2026-1614,Credit,Rent Payment,2026-02-01,11712.24,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260201-1614
1615,1619,Rent Payment - Billing #1619,FRNT-MAR2026-1615,Credit,Rent Payment,2026-03-01,11542.75,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260301-1615
1616,1620,Rent Payment - Billing #1620,FRNT-APR2026-1616,Credit,Rent Payment,2026-04-01,11436.19,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260401-1616
1617,1621,Rent Payment - Billing #1621,FRNT-MAY2026-1617,Credit,Rent Payment,2026-05-01,11427.44,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260501-1617
1618,1622,Rent Payment - Billing #1622,FRNT-FEB2026-1618,Credit,Rent Payment,2026-02-01,15664.71,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260201-1618
1619,1623,Rent Payment - Billing #1623,FRNT-MAR2026-1619,Credit,Rent Payment,2026-03-01,15243.76,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260301-1619
1620,1624,Rent Payment - Billing #1624,FRNT-APR2026-1620,Credit,Rent Payment,2026-04-01,14727.14,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260401-1620
1621,1625,Rent Payment - Billing #1625,FRNT-MAY2026-1621,Credit,Rent Payment,2026-05-01,14933.54,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260501-1621
1622,1626,Rent Payment - Billing #1626,FRNT-FEB2026-1622,Credit,Rent Payment,2026-02-01,13823.04,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260201-1622
1623,1627,Move-Out Settlement - Billing #1627,FRNT-FEB2026-1623,Credit,Rent Payment,2026-02-01,-12334.96,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260201-1623
1624,1628,Rent Payment - Billing #1628,FRNT-FEB2026-1624,Credit,Rent Payment,2026-02-01,11712.24,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260201-1624
1625,1629,Rent Payment - Billing #1629,FRNT-MAR2026-1625,Credit,Rent Payment,2026-03-01,11542.75,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260301-1625
1626,1630,Rent Payment - Billing #1630,FRNT-APR2026-1626,Credit,Rent Payment,2026-04-01,11436.19,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260401-1626
1627,1631,Rent Payment - Billing #1631,FRNT-MAY2026-1627,Credit,Rent Payment,2026-05-01,11427.44,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260501-1627
1628,1632,Rent Payment - Billing #1632,FRNT-FEB2026-1628,Credit,Rent Payment,2026-02-01,10638.48,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260201-1628
1629,1633,Rent Payment - Billing #1633,FRNT-MAR2026-1629,Credit,Rent Payment,2026-03-01,10384.82,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260301-1629
1630,1634,Rent Payment - Billing #1634,FRNT-APR2026-1630,Credit,Rent Payment,2026-04-01,10086.03,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260401-1630
1631,1635,Move-Out Settlement - Billing #1635,FRNT-APR2026-1631,Credit,Rent Payment,2026-04-01,-9085.97,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260401-1631
1632,1636,Rent Payment - Billing #1636,FRNT-FEB2026-1632,Credit,Rent Payment,2026-02-01,13751.26,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260201-1632
1633,1637,Rent Payment - Billing #1637,FRNT-MAR2026-1633,Credit,Rent Payment,2026-03-01,13946.20,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260301-1633
1634,1638,Rent Payment - Billing #1638,FRNT-APR2026-1634,Credit,Rent Payment,2026-04-01,13307.66,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260401-1634
1635,1639,Move-Out Settlement - Billing #1639,FRNT-APR2026-1635,Credit,Rent Payment,2026-04-01,-11200.34,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260401-1635
1636,1640,Rent Payment - Billing #1640,FRNT-FEB2026-1636,Credit,Rent Payment,2026-02-01,9140.98,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260201-1636
1637,1641,Rent Payment - Billing #1641,FRNT-MAR2026-1637,Credit,Rent Payment,2026-03-01,9193.50,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260301-1637
1638,1642,Rent Payment - Billing #1642,FRNT-APR2026-1638,Credit,Rent Payment,2026-04-01,8728.16,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260401-1638
1639,1644,Move-In Payment - Billing #1644,FRNT-JAN2026-1639,Credit,Rent Payment,2026-01-01,10690.00,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260101-1639
1640,1645,Rent Payment - Billing #1645,FRNT-FEB2026-1640,Credit,Rent Payment,2026-02-01,6876.30,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260201-1640
1641,1646,Move-Out Settlement - Billing #1646,FRNT-FEB2026-1641,Credit,Rent Payment,2026-02-01,-4313.70,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260201-1641
1642,1647,Rent Payment - Billing #1647,FRNT-FEB2026-1642,Credit,Rent Payment,2026-02-01,13099.34,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260201-1642
1643,1648,Rent Payment - Billing #1648,FRNT-MAR2026-1643,Credit,Rent Payment,2026-03-01,13129.76,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260301-1643
1644,1649,Rent Payment - Billing #1649,FRNT-APR2026-1644,Credit,Rent Payment,2026-04-01,12705.66,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260401-1644
1645,1651,Rent Payment - Billing #1651,FRNT-FEB2026-1645,Credit,Rent Payment,2026-02-01,10638.48,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260201-1645
1646,1652,Rent Payment - Billing #1652,FRNT-MAR2026-1646,Credit,Rent Payment,2026-03-01,10384.82,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260301-1646
1647,1654,Move-Out Settlement - Billing #1654,FRNT-APR2026-1647,Credit,Rent Payment,2026-04-01,-9085.97,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260401-1647
1648,1655,Rent Payment - Billing #1655,FRNT-FEB2026-1648,Credit,Rent Payment,2026-02-01,13823.04,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260201-1648
1649,1656,Move-Out Settlement - Billing #1656,FRNT-FEB2026-1649,Credit,Rent Payment,2026-02-01,-12334.96,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260201-1649
1650,1657,Rent Payment - Billing #1657,FRNT-MAR2026-1650,Credit,Rent Payment,2026-03-01,14106.40,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260301-1650
1651,1658,Rent Payment - Billing #1658,FRNT-APR2026-1651,Credit,Rent Payment,2026-04-01,14073.83,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260401-1651
1652,1659,Rent Payment - Billing #1659,FRNT-MAY2026-1652,Credit,Rent Payment,2026-05-01,13835.19,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260501-1652
1653,1660,Rent Payment - Billing #1660,FRNT-MAR2026-1653,Credit,Rent Payment,2026-03-01,14106.40,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260301-1653
1654,1661,Rent Payment - Billing #1661,FRNT-APR2026-1654,Credit,Rent Payment,2026-04-01,14073.83,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260401-1654
1655,1662,Rent Payment - Billing #1662,FRNT-MAY2026-1655,Credit,Rent Payment,2026-05-01,13835.19,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260501-1655
1656,1663,Rent Payment - Billing #1663,FRNT-MAR2026-1656,Credit,Rent Payment,2026-03-01,7929.68,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260301-1656
1657,1664,Rent Payment - Billing #1664,FRNT-APR2026-1657,Credit,Rent Payment,2026-04-01,8052.25,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260401-1657
1658,1665,Rent Payment - Billing #1665,FRNT-MAY2026-1658,Credit,Rent Payment,2026-05-01,7590.29,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260501-1658
1659,1666,Rent Payment - Billing #1666,FRNT-APR2026-1659,Credit,Rent Payment,2026-04-01,7821.83,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260401-1659
1660,1667,Move-Out Settlement - Billing #1667,FRNT-APR2026-1660,Credit,Rent Payment,2026-04-01,-6524.17,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260401-1660
1661,1668,Rent Payment - Billing #1668,FRNT-APR2026-1661,Credit,Rent Payment,2026-04-01,10596.31,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260401-1661
1662,1669,Move-Out Settlement - Billing #1669,FRNT-APR2026-1662,Credit,Rent Payment,2026-04-01,-8527.69,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260401-1662
1663,1670,Move-In Payment - Billing #1670,FRNT-MAR2026-1663,Credit,Rent Payment,2026-03-01,26932.00,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260301-1663
1664,1671,Rent Payment - Billing #1671,FRNT-APR2026-1664,Credit,Rent Payment,2026-04-01,15300.07,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260401-1664
1665,1672,Move-Out Settlement - Billing #1672,FRNT-APR2026-1665,Credit,Rent Payment,2026-04-01,-12131.93,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Bank Transfer,OR-20260401-1665
1666,1673,Rent Payment - Billing #1673,FRNT-APR2026-1666,Credit,Rent Payment,2026-04-01,8509.70,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260401-1666
1667,1674,Move-Out Settlement - Billing #1674,FRNT-APR2026-1667,Credit,Rent Payment,2026-04-01,-6700.30,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260401-1667
1668,1675,Rent Payment - Billing #1675,FRNT-APR2026-1668,Credit,Rent Payment,2026-04-01,7821.83,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260401-1668
1669,1676,Move-Out Settlement - Billing #1676,FRNT-APR2026-1669,Credit,Rent Payment,2026-04-01,-6524.17,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260401-1669
1670,1677,Rent Payment - Billing #1677,FRNT-APR2026-1670,Credit,Rent Payment,2026-04-01,14403.79,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Maya,OR-20260401-1670
1671,1680,Move-Out Settlement - Billing #1680,FRNT-MAY2026-1671,Credit,Rent Payment,2026-05-01,-6487.28,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260501-1671
1672,1681,Rent Payment - Billing #1681,FRNT-MAY2026-1672,Credit,Rent Payment,2026-05-01,11927.44,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260501-1672
1673,1682,Move-Out Settlement - Billing #1682,FRNT-MAY2026-1673,Credit,Rent Payment,2026-05-01,-10702.56,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260501-1673
1674,1684,Rent Payment - Billing #1684,FRNT-MAY2026-1674,Credit,Rent Payment,2026-05-01,13654.79,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,Cash,OR-20260501-1674
1675,1685,Move-Out Settlement - Billing #1685,FRNT-MAY2026-1675,Credit,Rent Payment,2026-05-01,-10853.21,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260501-1675
1676,1687,Rent Payment - Billing #1687,FRNT-MAY2026-1676,Credit,Rent Payment,2026-05-01,8967.48,f,2026-05-07 21:28:55,2026-05-07 21:28:55,,GCash,OR-20260501-1676
