utility_bill_id,unit_id,utility_type,billing_period,total_amount,tenant_count,per_tenant_amount,entered_by,created_at,updated_at,deleted_at
1526,18,electricity,2024-01-01,1332.63,1,1332.63,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1527,18,water,2024-01-01,356.27,1,356.27,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1528,18,electricity,2024-02-01,2070.97,1,2070.97,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1529,18,water,2024-02-01,348.56,1,348.56,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1530,18,electricity,2024-03-01,1436.82,1,1436.82,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1531,18,water,2024-03-01,222.35,1,222.35,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1532,18,electricity,2024-04-01,1720.82,1,1720.82,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1533,18,water,2024-04-01,370.21,1,370.21,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1534,18,electricity,2024-05-01,2087.79,2,1043.90,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1535,18,electricity,2024-06-01,1549.41,3,516.47,4,2026-05-07 21:27:43,2026-05-07 21:27:43,
1536,18,electricity,2024-07-01,2354.71,2,1177.36,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1537,18,water,2024-07-01,424.05,2,212.03,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1538,18,electricity,2024-08-01,1238.11,2,619.06,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1539,18,electricity,2024-09-01,1299.10,3,433.03,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1540,18,electricity,2024-10-01,1960.65,2,980.33,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1541,18,water,2024-10-01,277.54,2,138.77,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1542,18,electricity,2024-11-01,1783.56,2,891.78,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1543,18,water,2024-11-01,223.08,2,111.54,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1544,18,electricity,2024-12-01,2162.84,3,720.95,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1545,18,water,2024-12-01,403.56,3,134.52,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1546,18,electricity,2025-01-01,2072.72,3,690.91,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1547,18,water,2025-01-01,265.63,3,88.54,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1548,18,electricity,2025-02-01,2417.67,2,1208.84,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1549,18,electricity,2025-03-01,2260.84,2,1130.42,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1550,18,water,2025-03-01,360.60,2,180.30,4,2026-05-07 21:27:44,2026-05-07 21:27:44,
1551,18,electricity,2025-04-01,1592.43,3,530.81,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1552,18,electricity,2025-05-01,1757.27,2,878.64,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1553,18,electricity,2025-06-01,1921.39,3,640.46,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1554,18,water,2025-06-01,383.94,3,127.98,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1555,18,electricity,2025-07-01,2339.57,3,779.86,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1556,18,electricity,2025-08-01,1683.34,2,841.67,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1557,18,water,2025-08-01,288.60,2,144.30,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1558,18,electricity,2025-09-01,1474.43,2,737.22,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1559,18,water,2025-09-01,284.94,2,142.47,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1560,18,electricity,2025-10-01,1436.85,2,718.43,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1561,18,electricity,2025-11-01,2203.61,2,1101.81,4,2026-05-07 21:27:45,2026-05-07 21:27:45,
1562,18,electricity,2025-12-01,2416.49,3,805.50,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1563,18,water,2025-12-01,244.25,3,81.42,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1564,18,electricity,2026-01-01,1931.39,4,482.85,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1565,18,water,2026-01-01,397.83,4,99.46,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1566,18,electricity,2026-02-01,1976.15,4,494.04,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1567,18,electricity,2026-03-01,2149.54,2,1074.77,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1568,18,water,2026-03-01,405.25,2,202.63,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1569,18,electricity,2026-04-01,2257.75,2,1128.88,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1570,18,water,2026-04-01,231.89,2,115.95,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1571,18,electricity,2026-05-01,1738.10,2,869.05,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1572,18,water,2026-05-01,274.27,2,137.14,4,2026-05-07 21:27:46,2026-05-07 21:27:46,
1573,2,electricity,2022-02-01,1376.95,1,1376.95,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1574,2,water,2022-02-01,415.37,1,415.37,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1575,2,electricity,2022-03-01,1804.84,1,1804.84,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1576,2,water,2022-03-01,232.34,1,232.34,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1577,2,electricity,2022-04-01,1839.33,1,1839.33,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1578,2,water,2022-04-01,309.89,1,309.89,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1579,2,electricity,2022-05-01,1846.47,1,1846.47,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1580,2,electricity,2022-06-01,1593.80,1,1593.80,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1581,2,water,2022-06-01,341.55,1,341.55,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1582,2,electricity,2022-07-01,1856.65,1,1856.65,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1583,2,water,2022-07-01,289.04,1,289.04,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1584,2,electricity,2022-08-01,1789.74,1,1789.74,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1585,2,electricity,2022-09-01,1881.65,1,1881.65,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1586,2,electricity,2022-10-01,1553.88,1,1553.88,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1587,2,water,2022-10-01,212.86,1,212.86,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1588,2,electricity,2022-11-01,1866.50,1,1866.50,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1589,2,water,2022-11-01,388.77,1,388.77,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1590,2,electricity,2022-12-01,1975.21,1,1975.21,43,2026-05-07 21:27:47,2026-05-07 21:27:47,
1591,2,electricity,2023-01-01,1982.27,1,1982.27,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1592,2,water,2023-01-01,271.41,1,271.41,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1593,2,electricity,2023-02-01,1868.67,2,934.34,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1594,2,water,2023-02-01,477.66,2,238.83,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1595,2,electricity,2023-03-01,2144.22,1,2144.22,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1596,2,water,2023-03-01,388.96,1,388.96,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1597,2,electricity,2023-04-01,1492.26,1,1492.26,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1598,2,water,2023-04-01,440.44,1,440.44,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1599,2,electricity,2023-05-01,1476.46,2,738.23,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1600,2,electricity,2023-06-01,1600.07,2,800.04,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1601,2,electricity,2023-07-01,1930.95,1,1930.95,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1602,2,water,2023-07-01,498.53,1,498.53,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1603,2,electricity,2023-08-01,2058.52,1,2058.52,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1604,2,water,2023-08-01,433.70,1,433.70,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1605,2,electricity,2023-09-01,2459.63,2,1229.82,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1606,2,water,2023-09-01,313.27,2,156.64,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1607,2,electricity,2023-10-01,1598.62,1,1598.62,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1608,2,electricity,2023-11-01,1811.49,1,1811.49,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1609,2,electricity,2023-12-01,1208.68,2,604.34,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1610,2,water,2023-12-01,362.56,2,181.28,43,2026-05-07 21:27:48,2026-05-07 21:27:48,
1611,2,electricity,2024-01-01,1533.58,1,1533.58,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1612,2,electricity,2024-02-01,1608.10,1,1608.10,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1613,2,water,2024-02-01,206.61,1,206.61,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1614,2,electricity,2024-03-01,1333.26,1,1333.26,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1615,2,water,2024-03-01,243.77,1,243.77,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1616,2,electricity,2024-04-01,1809.48,1,1809.48,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1617,2,water,2024-04-01,494.45,1,494.45,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1618,2,electricity,2024-05-01,1904.33,1,1904.33,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1619,2,water,2024-05-01,340.00,1,340.00,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1620,2,electricity,2024-06-01,2116.49,2,1058.25,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1621,2,water,2024-06-01,345.51,2,172.76,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1622,2,electricity,2024-07-01,1244.17,2,622.09,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1623,2,water,2024-07-01,343.66,2,171.83,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1624,2,electricity,2024-08-01,2367.66,1,2367.66,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1625,2,water,2024-08-01,408.79,1,408.79,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1626,2,electricity,2024-09-01,1679.61,1,1679.61,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1627,2,water,2024-09-01,357.40,1,357.40,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1628,2,electricity,2024-10-01,1740.70,1,1740.70,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1629,2,water,2024-10-01,226.00,1,226.00,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1630,2,electricity,2024-11-01,1632.33,1,1632.33,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1631,2,water,2024-11-01,353.97,1,353.97,43,2026-05-07 21:27:49,2026-05-07 21:27:49,
1632,2,electricity,2024-12-01,2399.82,1,2399.82,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1633,2,water,2024-12-01,392.79,1,392.79,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1634,2,electricity,2025-01-01,1593.36,1,1593.36,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1635,2,electricity,2025-02-01,2121.39,1,2121.39,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1636,2,water,2025-02-01,280.88,1,280.88,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1637,2,electricity,2025-03-01,2344.05,1,2344.05,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1638,2,water,2025-03-01,474.75,1,474.75,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1639,2,electricity,2025-04-01,1480.77,1,1480.77,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1640,2,water,2025-04-01,481.42,1,481.42,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1641,2,electricity,2025-05-01,1687.78,1,1687.78,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1642,2,water,2025-05-01,224.38,1,224.38,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1643,2,electricity,2025-06-01,1263.41,1,1263.41,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1644,2,water,2025-06-01,337.15,1,337.15,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1645,2,electricity,2025-07-01,1660.09,2,830.05,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1646,2,water,2025-07-01,344.92,2,172.46,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1647,2,electricity,2025-08-01,2182.57,1,2182.57,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1648,2,electricity,2025-09-01,1436.63,1,1436.63,43,2026-05-07 21:27:50,2026-05-07 21:27:50,
1649,2,electricity,2025-10-01,1844.66,2,922.33,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1650,2,water,2025-10-01,200.69,2,100.35,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1651,2,electricity,2025-11-01,1563.87,1,1563.87,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1652,2,electricity,2025-12-01,1894.67,1,1894.67,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1653,2,electricity,2026-01-01,1618.92,1,1618.92,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1654,2,electricity,2026-02-01,1550.11,1,1550.11,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1655,2,electricity,2026-03-01,1381.98,1,1381.98,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1656,2,water,2026-03-01,343.28,1,343.28,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1657,2,electricity,2026-04-01,2274.53,1,2274.53,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1658,2,electricity,2026-05-01,1613.42,1,1613.42,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1659,16,electricity,2022-04-01,2004.36,1,2004.36,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1660,16,electricity,2022-05-01,1849.85,2,924.93,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1661,16,water,2022-05-01,246.02,2,123.01,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1662,16,electricity,2022-06-01,1354.77,1,1354.77,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1663,16,electricity,2022-07-01,1671.68,1,1671.68,43,2026-05-07 21:27:51,2026-05-07 21:27:51,
1664,16,water,2022-07-01,358.86,1,358.86,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1665,16,electricity,2022-08-01,1581.77,1,1581.77,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1666,16,electricity,2022-09-01,1781.31,1,1781.31,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1667,16,water,2022-09-01,268.77,1,268.77,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1668,16,electricity,2022-10-01,1714.97,1,1714.97,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1669,16,water,2022-10-01,435.07,1,435.07,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1670,16,electricity,2022-11-01,1647.98,1,1647.98,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1671,16,water,2022-11-01,457.70,1,457.70,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1672,16,electricity,2022-12-01,1221.52,1,1221.52,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1673,16,water,2022-12-01,388.31,1,388.31,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1674,16,electricity,2023-01-01,2234.77,1,2234.77,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1675,16,electricity,2023-02-01,1551.50,1,1551.50,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1676,16,electricity,2023-03-01,1803.01,2,901.51,43,2026-05-07 21:27:52,2026-05-07 21:27:52,
1677,16,electricity,2023-04-01,2334.45,2,1167.23,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1678,16,water,2023-04-01,459.05,2,229.53,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1679,16,electricity,2023-05-01,1635.13,3,545.04,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1680,16,electricity,2023-06-01,1929.15,3,643.05,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1681,16,water,2023-06-01,319.72,3,106.57,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1682,16,electricity,2023-07-01,1271.76,2,635.88,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1683,16,water,2023-07-01,320.42,2,160.21,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1684,16,electricity,2023-08-01,1406.49,2,703.25,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1685,16,electricity,2023-09-01,2302.97,2,1151.49,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1686,16,water,2023-09-01,347.81,2,173.91,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1687,16,electricity,2023-10-01,2084.17,2,1042.09,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1688,16,electricity,2023-11-01,2433.25,2,1216.63,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1689,16,electricity,2023-12-01,1828.31,3,609.44,43,2026-05-07 21:27:53,2026-05-07 21:27:53,
1690,16,electricity,2024-01-01,2300.13,2,1150.07,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1691,16,electricity,2024-02-01,1577.02,2,788.51,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1692,16,water,2024-02-01,210.51,2,105.26,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1693,16,electricity,2024-03-01,1636.39,3,545.46,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1694,16,water,2024-03-01,221.87,3,73.96,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1695,16,electricity,2024-04-01,1221.54,2,610.77,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1696,16,water,2024-04-01,441.33,2,220.67,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1697,16,electricity,2024-05-01,2138.55,2,1069.28,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1698,16,water,2024-05-01,349.55,2,174.78,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1699,16,electricity,2024-06-01,1917.49,3,639.16,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1700,16,water,2024-06-01,229.33,3,76.44,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1701,16,electricity,2024-07-01,1226.06,3,408.69,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1702,16,water,2024-07-01,359.01,3,119.67,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1703,16,electricity,2024-08-01,1909.20,2,954.60,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1704,16,water,2024-08-01,443.16,2,221.58,43,2026-05-07 21:27:54,2026-05-07 21:27:54,
1705,16,electricity,2024-09-01,1448.16,2,724.08,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1706,16,water,2024-09-01,457.26,2,228.63,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1707,16,electricity,2024-10-01,2491.81,3,830.60,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1708,16,water,2024-10-01,262.24,3,87.41,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1709,16,electricity,2024-11-01,1641.45,2,820.73,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1710,16,water,2024-11-01,464.08,2,232.04,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1711,16,electricity,2024-12-01,1409.58,3,469.86,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1712,16,water,2024-12-01,363.03,3,121.01,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1713,16,electricity,2025-01-01,1531.40,2,765.70,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1714,16,electricity,2025-02-01,2027.46,2,1013.73,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1715,16,water,2025-02-01,295.41,2,147.71,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1716,16,electricity,2025-03-01,1504.44,2,752.22,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1717,16,electricity,2025-04-01,2370.59,2,1185.30,43,2026-05-07 21:27:55,2026-05-07 21:27:55,
1718,16,electricity,2025-05-01,1991.06,2,995.53,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1719,16,water,2025-05-01,462.57,2,231.29,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1720,16,electricity,2025-06-01,1414.12,2,707.06,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1721,16,water,2025-06-01,463.52,2,231.76,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1722,16,electricity,2025-07-01,1620.20,2,810.10,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1723,16,electricity,2025-08-01,2169.43,2,1084.72,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1724,16,electricity,2025-09-01,1660.72,2,830.36,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1725,16,electricity,2025-10-01,1767.32,3,589.11,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1726,16,electricity,2025-11-01,2216.03,2,1108.02,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1727,16,electricity,2025-12-01,1862.88,3,620.96,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1728,16,water,2025-12-01,310.03,3,103.34,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1729,16,electricity,2026-01-01,1490.72,2,745.36,43,2026-05-07 21:27:56,2026-05-07 21:27:56,
1730,16,electricity,2026-02-01,1990.30,2,995.15,43,2026-05-07 21:27:57,2026-05-07 21:27:57,
1731,16,water,2026-02-01,414.04,2,207.02,43,2026-05-07 21:27:57,2026-05-07 21:27:57,
1732,16,electricity,2026-03-01,2350.82,3,783.61,43,2026-05-07 21:27:57,2026-05-07 21:27:57,
1733,16,electricity,2026-04-01,1536.30,3,512.10,43,2026-05-07 21:27:57,2026-05-07 21:27:57,
1734,16,water,2026-04-01,427.81,3,142.60,43,2026-05-07 21:27:57,2026-05-07 21:27:57,
1735,16,electricity,2026-05-01,2224.95,2,1112.48,43,2026-05-07 21:27:57,2026-05-07 21:27:57,
