table,data_json
barangays,"{""id"": ""29967"", ""psgc_code"": ""097311005"", ""name"": ""Bolisong"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29968"", ""psgc_code"": ""097311006"", ""name"": ""Bualan"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29969"", ""psgc_code"": ""097311008"", ""name"": ""Boyugan East"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29970"", ""psgc_code"": ""097311009"", ""name"": ""Boyugan West"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29971"", ""psgc_code"": ""097311010"", ""name"": ""Diplo"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29972"", ""psgc_code"": ""097311013"", ""name"": ""Gawil"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29973"", ""psgc_code"": ""097311014"", ""name"": ""Gusom"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29974"", ""psgc_code"": ""097311015"", ""name"": ""Kitaan Dagat"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29975"", ""psgc_code"": ""097311017"", ""name"": ""Limamawan"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29976"", ""psgc_code"": ""097311019"", ""name"": ""Mahayahay"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29977"", ""psgc_code"": ""097311020"", ""name"": ""Pangi"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29978"", ""psgc_code"": ""097311022"", ""name"": ""Poblacion"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29979"", ""psgc_code"": ""097311023"", ""name"": ""Picanan"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29980"", ""psgc_code"": ""097311024"", ""name"": ""Salagmanok"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29981"", ""psgc_code"": ""097311026"", ""name"": ""Secade"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29982"", ""psgc_code"": ""097311027"", ""name"": ""Suminalum"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29983"", ""psgc_code"": ""097311029"", ""name"": ""Lantawan"", ""city_id"": ""1119"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29984"", ""psgc_code"": ""097312001"", ""name"": ""Bagalupa"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29985"", ""psgc_code"": ""097312003"", ""name"": ""Balimbingan"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29986"", ""psgc_code"": ""097312005"", ""name"": ""Binayan"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29987"", ""psgc_code"": ""097312006"", ""name"": ""Bokong"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29988"", ""psgc_code"": ""097312007"", ""name"": ""Bulanit"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29989"", ""psgc_code"": ""097312008"", ""name"": ""Cogonan"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29990"", ""psgc_code"": ""097312009"", ""name"": ""Dalapang"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29991"", ""psgc_code"": ""097312010"", ""name"": ""Dipaya"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29992"", ""psgc_code"": ""097312011"", ""name"": ""Langapod"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29993"", ""psgc_code"": ""097312012"", ""name"": ""Lantian"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29994"", ""psgc_code"": ""097312013"", ""name"": ""Lower Campo Islam (Pob.)"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29995"", ""psgc_code"": ""097312014"", ""name"": ""Lower Pulacan"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29996"", ""psgc_code"": ""097312015"", ""name"": ""New Labangan"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29997"", ""psgc_code"": ""097312016"", ""name"": ""Noboran"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29998"", ""psgc_code"": ""097312017"", ""name"": ""Old Labangan"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""29999"", ""psgc_code"": ""097312019"", ""name"": ""San Isidro"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30000"", ""psgc_code"": ""097312020"", ""name"": ""Santa Cruz"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30001"", ""psgc_code"": ""097312021"", ""name"": ""Tapodoc"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30002"", ""psgc_code"": ""097312022"", ""name"": ""Tawagan Norte"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30003"", ""psgc_code"": ""097312023"", ""name"": ""Upper Campo Islam (Pob.)"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30004"", ""psgc_code"": ""097312024"", ""name"": ""Upper Pulacan"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30005"", ""psgc_code"": ""097312026"", ""name"": ""Combo"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30006"", ""psgc_code"": ""097312027"", ""name"": ""Dimasangca"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30007"", ""psgc_code"": ""097312028"", ""name"": ""Lower Sang-an"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30008"", ""psgc_code"": ""097312029"", ""name"": ""Upper Sang-an"", ""city_id"": ""1120"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30009"", ""psgc_code"": ""097313002"", ""name"": ""Bulawan"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30010"", ""psgc_code"": ""097313003"", ""name"": ""Carpoc"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30011"", ""psgc_code"": ""097313004"", ""name"": ""Danganan"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30012"", ""psgc_code"": ""097313005"", ""name"": ""Dansal"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30013"", ""psgc_code"": ""097313007"", ""name"": ""Dumara"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30014"", ""psgc_code"": ""097313010"", ""name"": ""Linokmadalum"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30015"", ""psgc_code"": ""097313011"", ""name"": ""Luanan"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30016"", ""psgc_code"": ""097313012"", ""name"": ""Lubusan"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30017"", ""psgc_code"": ""097313013"", ""name"": ""Mahalingeb"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30018"", ""psgc_code"": ""097313014"", ""name"": ""Mandeg"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30019"", ""psgc_code"": ""097313015"", ""name"": ""Maralag"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30020"", ""psgc_code"": ""097313016"", ""name"": ""Maruing"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30021"", ""psgc_code"": ""097313017"", ""name"": ""Molum"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30022"", ""psgc_code"": ""097313018"", ""name"": ""Pampang"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30023"", ""psgc_code"": ""097313019"", ""name"": ""Pantad"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30024"", ""psgc_code"": ""097313020"", ""name"": ""Pingalay"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30025"", ""psgc_code"": ""097313023"", ""name"": ""Salambuyan"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30026"", ""psgc_code"": ""097313024"", ""name"": ""San Jose"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30027"", ""psgc_code"": ""097313025"", ""name"": ""Sayog"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30028"", ""psgc_code"": ""097313027"", ""name"": ""Tabon"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30029"", ""psgc_code"": ""097313028"", ""name"": ""Talabob"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30030"", ""psgc_code"": ""097313029"", ""name"": ""Tiguha"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30031"", ""psgc_code"": ""097313030"", ""name"": ""Tininghalang"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30032"", ""psgc_code"": ""097313031"", ""name"": ""Tipasan"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30033"", ""psgc_code"": ""097313033"", ""name"": ""Tugaya"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30034"", ""psgc_code"": ""097313034"", ""name"": ""Poblacion"", ""city_id"": ""1121"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30035"", ""psgc_code"": ""097315001"", ""name"": ""Bag-ong Balamban"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30036"", ""psgc_code"": ""097315002"", ""name"": ""Bag-ong Dalaguete"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30037"", ""psgc_code"": ""097315003"", ""name"": ""Marabanan"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30038"", ""psgc_code"": ""097315004"", ""name"": ""Boniao"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30039"", ""psgc_code"": ""097315005"", ""name"": ""Delusom"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30040"", ""psgc_code"": ""097315006"", ""name"": ""Diwan"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30041"", ""psgc_code"": ""097315007"", ""name"": ""Guripan"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30042"", ""psgc_code"": ""097315008"", ""name"": ""Kaangayan"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30043"", ""psgc_code"": ""097315009"", ""name"": ""Kabuhi"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30044"", ""psgc_code"": ""097315011"", ""name"": ""Lourmah"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30045"", ""psgc_code"": ""097315012"", ""name"": ""Lower Salug Daku"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30046"", ""psgc_code"": ""097315013"", ""name"": ""Lower Santo Niño"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30047"", ""psgc_code"": ""097315014"", ""name"": ""Sicpao"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30048"", ""psgc_code"": ""097315015"", ""name"": ""Malubo"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30049"", ""psgc_code"": ""097315016"", ""name"": ""Manguiles"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30050"", ""psgc_code"": ""097315017"", ""name"": ""Panagaan"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30051"", ""psgc_code"": ""097315018"", ""name"": ""Paraiso"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30052"", ""psgc_code"": ""097315019"", ""name"": ""Pedagan"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30053"", ""psgc_code"": ""097315020"", ""name"": ""Poblacion"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30054"", ""psgc_code"": ""097315021"", ""name"": ""Pugwan"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30055"", ""psgc_code"": ""097315022"", ""name"": ""San Isidro"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30056"", ""psgc_code"": ""097315023"", ""name"": ""San Jose"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30057"", ""psgc_code"": ""097315024"", ""name"": ""San Vicente"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30058"", ""psgc_code"": ""097315025"", ""name"": ""Santa Cruz"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30059"", ""psgc_code"": ""097315027"", ""name"": ""Tuboran"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30060"", ""psgc_code"": ""097315028"", ""name"": ""Tumapic"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30061"", ""psgc_code"": ""097315029"", ""name"": ""Upper Salug Daku"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30062"", ""psgc_code"": ""097315030"", ""name"": ""Upper Santo Niño"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30063"", ""psgc_code"": ""097315032"", ""name"": ""Tulan"", ""city_id"": ""1122"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30064"", ""psgc_code"": ""097317001"", ""name"": ""Balintawak"", ""city_id"": ""1123"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30065"", ""psgc_code"": ""097317003"", ""name"": ""Bularong"", ""city_id"": ""1123"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30066"", ""psgc_code"": ""097317005"", ""name"": ""Kalian"", ""city_id"": ""1123"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30067"", ""psgc_code"": ""097317008"", ""name"": ""Kolot"", ""city_id"": ""1123"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30068"", ""psgc_code"": ""097317010"", ""name"": ""Digon"", ""city_id"": ""1123"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30069"", ""psgc_code"": ""097317011"", ""name"": ""Guinimanan"", ""city_id"": ""1123"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30070"", ""psgc_code"": ""097317012"", ""name"": ""Igat Island"", ""city_id"": ""1123"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30071"", ""psgc_code"": ""097317014"", ""name"": ""Limamawan"", ""city_id"": ""1123"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
barangays,"{""id"": ""30072"", ""psgc_code"": ""097317016"", ""name"": ""Limbatong"", ""city_id"": ""1123"", ""created_at"": ""2026-05-07 21:07:38"", ""updated_at"": ""2026-05-07 21:07:38""}"
